ID,IP,DATATIME,TOTALUSAGE
"6633125","102.200.218.193","2023-01-12 23:41",2.01
"6633126","102.200.218.193","2023-01-12 23:40",1.91
"6633127","102.200.218.193","2023-01-12 23:39",2.1
"6633128","102.200.218.193","2023-01-12 23:38",6.03
"6633129","102.200.218.193","2023-01-12 23:37",6.34
"6633130","102.200.218.193","2023-01-12 23:36",6.38
"6633131","102.200.218.193","2023-01-12 23:35",1.99
"6633132","102.200.218.193","2023-01-12 23:34",1.96
"6633133","102.200.218.193","2023-01-12 23:33",1.7
"6633134","102.200.218.193","2023-01-12 23:32",5.78
"6633135","102.200.218.193","2023-01-12 23:31",1.78
"6633136","102.200.218.193","2023-01-12 23:30",1
"6633137","102.200.218.193","2023-01-12 23:29",0.74
"6633138","102.200.218.193","2023-01-12 23:28",0.84
"6633139","102.200.218.193","2023-01-12 23:27",0.72
"6633140","102.200.218.193","2023-01-12 23:26",0.84
"6633141","102.200.218.193","2023-01-12 23:25",0.76
"6633142","102.200.218.193","2023-01-12 23:24",0.95
"6633143","102.200.218.193","2023-01-12 23:23",4.01
"6633144","102.200.218.193","2023-01-12 23:22",5.67
"6633145","102.200.218.193","2023-01-12 23:21",0.93
"6633146","102.200.218.193","2023-01-12 23:19",4.15
"6633147","102.200.218.193","2023-01-12 23:18",5.65
"6633148","102.200.218.193","2023-01-12 23:17",0.73
"6633149","102.200.218.193","2023-01-12 23:16",0.84
"6633150","102.200.218.193","2023-01-12 23:15",0.81
"6633151","102.200.218.193","2023-01-12 23:14",1.03
"6633152","102.200.218.193","2023-01-12 23:13",0.77
"6633153","102.200.218.193","2023-01-12 23:12",0.98
"6633154","102.200.218.193","2023-01-12 23:11",0.71
"6633155","102.200.218.193","2023-01-12 23:10",1
"6633156","102.200.218.193","2023-01-12 23:08",0.83
"6633157","102.200.218.193","2023-01-12 23:07",0.73
"6633158","102.200.218.193","2023-01-12 23:06",1.14
"6633159","102.200.218.193","2023-01-12 23:05",0.83
"6633160","102.200.218.193","2023-01-12 23:04",1.03
"6633161","102.200.218.193","2023-01-12 23:03",0.74
"6633162","102.200.218.193","2023-01-12 23:02",3.9
"6633163","102.200.218.193","2023-01-12 23:01",6.78
"6633164","102.200.218.193","2023-01-12 23:00",7.49
"6633165","102.200.218.193","2023-01-12 22:59",5.96
"6633166","102.200.218.193","2023-01-12 22:58",0.99
"6633167","102.200.218.193","2023-01-12 22:56",9.14
"6633168","102.200.218.193","2023-01-12 22:55",55.87
"6633169","102.200.218.193","2023-01-12 22:54",0.98
"6633170","102.200.218.193","2023-01-12 22:53",0.73
"6633171","102.200.218.193","2023-01-12 22:52",0.94
"6633172","102.200.218.193","2023-01-12 22:51",0.88
"6633173","102.200.218.193","2023-01-19 05:40",7.06
"6633174","102.200.218.193","2023-01-11 01:19",1.28
"6633175","102.200.218.193","2023-01-11 01:11",1
"6633176","102.200.218.193","2023-01-11 04:05",0.87
"6633177","102.200.218.193","2023-01-10 22:25",39.48
"6633178","102.200.218.193","2023-01-10 19:32",7.76
"6633179","102.200.218.193","2023-01-12 22:57",6.47
"6633180","102.200.218.193","2023-01-12 20:03",0.9
"6633181","102.200.218.193","2023-01-12 07:04",1.07
"6633182","102.200.218.193","2023-01-12 17:19",0.96
"6633183","102.200.218.193","2023-01-12 17:12",50.85
"6633184","102.200.218.193","2023-01-12 04:17",0.79
"6633185","102.200.218.193","2023-01-12 01:27",0.83
"6633186","102.200.218.193","2023-01-11 19:48",7.11
"6633187","102.200.218.193","2023-01-11 22:35",14.46
"6633188","102.200.218.193","2023-01-11 06:59",0.93
"6633189","102.200.218.193","2023-01-11 06:52",0.98
"6633190","102.200.218.193","2023-02-03 08:07",0.81
"6633191","102.200.218.193","2023-02-03 05:24",11.4
"6633192","102.200.218.193","2023-02-03 02:57",0.8
"6633193","102.200.218.193","2023-02-02 23:47",5.96
"6633194","102.200.218.193","2023-02-02 20:49",3.48
"6633195","102.200.218.193","2023-02-01 22:04",1.05
"6633196","102.200.218.193","2023-02-02 17:55",21.07
"6633197","102.200.218.193","2023-02-02 15:36",0.93
"6633198","102.200.218.193","2023-02-02 15:00",1.08
"6633199","102.200.218.193","2023-02-02 12:26",0.93
"6633200","102.200.218.193","2023-02-02 09:59",0.76
"6633201","102.200.218.193","2023-02-02 09:23",0.8
"6633202","102.200.218.193","2023-02-02 06:29",0.72
"6633203","102.200.218.193","2023-02-02 04:04",0.96
"6633204","102.200.218.193","2023-02-02 01:07",1.13
"6633205","102.200.218.193","2023-02-01 11:07",0.84
"6633206","102.200.218.193","2023-02-01 08:26",1.03
"6633207","102.200.218.193","2023-02-01 07:49",0.99
"6633208","102.200.218.193","2023-02-01 05:23",9.36
"6633209","102.200.218.193","2023-02-01 02:06",1.16
"6633210","102.200.218.193","2023-02-01 19:35",0.79
"6633211","102.200.218.193","2023-02-01 16:35",0.79
"6633212","102.200.218.193","2023-02-01 13:51",0.74
"6633213","102.200.218.193","2023-01-31 03:38",7.14
"6633214","102.200.218.193","2023-01-31 23:23",5.95
"6633215","102.200.218.193","2023-01-31 21:03",1.12
"6633216","102.200.218.193","2023-01-31 20:26",0.87
"6633217","102.200.218.193","2023-01-31 17:33",1.01
"6633218","102.200.218.193","2023-01-31 14:51",1.06
"6633219","102.200.218.193","2023-01-31 12:33",0.88
"6633220","102.200.218.193","2023-01-31 11:57",1.03
"6633221","102.200.218.193","2023-01-31 09:18",1.26
"6633222","102.200.218.193","2023-01-31 06:54",1.11
"6633223","102.200.218.193","2023-01-31 06:17",7.69
"6633224","102.200.218.193","2023-01-30 16:45",0.88
"6633225","102.200.218.193","2023-01-30 16:09",12.4
"6633226","102.200.218.193","2023-01-30 13:27",0.81
"6633227","102.200.218.193","2023-01-30 10:45",0.86
"6633228","102.200.218.193","2023-01-30 07:55",5.36
"6633229","102.200.218.193","2023-01-31 00:57",0.75
"6633230","102.200.218.193","2023-01-30 22:24",10.18
"6633231","102.200.218.193","2023-01-30 21:47",0.8
"6633232","102.200.218.193","2023-01-30 19:22",0.99
"6633233","102.200.218.193","2023-01-29 09:05",0.77
"6633234","102.200.218.193","2023-01-30 04:46",58.06
"6633235","102.200.218.193","2023-01-30 02:14",0.96
"6633236","102.200.218.193","2023-01-29 23:46",0.96
"6633237","102.200.218.193","2023-01-29 23:10",0.98
"6633238","102.200.218.193","2023-01-29 20:09",6.08
"6633239","102.200.218.193","2023-01-29 17:45",0.85
"6633240","102.200.218.193","2023-01-29 14:39",0.98
"6633241","102.200.218.193","2023-01-29 11:42",0.96
"6633242","102.200.218.193","2023-01-28 21:47",31.3
"6633243","102.200.218.193","2023-01-28 18:45",7.33
"6633244","102.200.218.193","2023-01-28 16:03",6.96
"6633245","102.200.218.193","2023-01-28 13:30",1
"6633246","102.200.218.193","2023-01-28 12:54",1.03
"6633247","102.200.218.193","2023-01-29 06:16",1.24
"6633248","102.200.218.193","2023-01-29 03:40",1.06
"6633249","102.200.218.193","2023-01-29 03:03",0.71
"6633250","102.200.218.193","2023-01-29 00:51",0.73
"6633251","102.200.218.193","2023-01-29 00:15",0.77
"6633252","102.200.218.193","2023-01-27 14:36",0.95
"6633253","102.200.218.193","2023-01-27 14:00",1.08
"6633254","102.200.218.193","2023-01-28 10:08",0.97
"6633255","102.200.218.193","2023-01-28 07:16",0.83
"6633256","102.200.218.193","2023-01-28 04:15",0.87
"6633257","102.200.218.193","2023-01-28 02:01",1.39
"6633258","102.200.218.193","2023-01-28 01:24",1.06
"6633259","102.200.218.193","2023-01-27 23:04",1.01
"6633260","102.200.218.193","2023-01-27 20:14",0.97
"6633261","102.200.218.193","2023-01-27 19:38",0.9
"6633262","102.200.218.193","2023-01-27 17:31",0.74
"6633263","102.200.218.193","2023-01-27 16:55",0.78
"6633264","102.200.218.193","2023-01-27 04:47",0.71
"6633265","102.200.218.193","2023-02-03 04:30",1.05
"6633266","102.200.218.193","2023-01-16 15:32",1.01
"6633267","102.200.218.193","2023-01-14 20:15",0.9
"6633268","102.200.218.193","2023-01-14 19:36",0.93
"6633269","102.200.218.193","2023-01-14 18:57",0.95
"6633270","102.200.218.193","2023-01-14 18:18",0.91
"6633271","102.200.218.193","2023-01-14 17:39",0.78
"6633272","102.200.218.193","2023-01-20 06:37",0.8
"6633273","102.200.218.193","2023-01-20 05:58",7.14
"6633274","102.200.218.193","2023-01-20 05:18",8.11
"6633275","102.200.218.193","2023-01-20 04:38",0.91
"6633276","102.200.218.193","2023-01-18 09:18",1.03
"6633277","102.200.218.193","2023-01-18 08:38",1.13
"6633278","102.200.218.193","2023-01-18 07:58",0.97
"6633279","102.200.218.193","2023-01-18 07:19",0.78
"6633280","102.200.218.193","2023-01-16 14:55",1.07
"6633281","102.200.218.193","2023-01-16 14:15",0.88
"6633282","102.200.218.193","2023-01-16 13:36",0.88
"6633283","102.200.218.193","2023-01-16 12:57",0.91
"6633284","102.200.218.193","2023-01-16 12:18",0.95
"6633285","102.200.218.193","2023-01-14 17:26",0.92
"6633286","102.200.218.193","2023-01-14 16:47",0.77
"6633287","102.200.218.193","2023-01-14 16:08",0.97
"6633288","102.200.218.193","2023-01-14 15:29",0.82
"6633289","102.200.218.193","2023-01-14 14:50",1.12
"6633290","102.200.218.193","2023-01-20 01:20",1.28
"6633291","102.200.218.193","2023-01-20 00:40",1.25
"6633292","102.200.218.193","2023-01-20 00:00",27.05
"6633293","102.200.218.193","2023-01-19 23:20",50.67
"6633294","102.200.218.193","2023-01-18 06:30",1.05
"6633295","102.200.218.193","2023-01-18 05:50",7.97
"6633296","102.200.218.193","2023-01-18 05:10",1.34
"6633297","102.200.218.193","2023-01-18 04:30",10.17
"6633298","102.200.218.193","2023-01-16 11:51",0.78
"6633299","102.200.218.193","2023-01-16 11:12",1.13
"6633300","102.200.218.193","2023-01-16 10:32",19.68
"6633301","102.200.218.193","2023-01-16 09:52",1.04
"6633302","102.200.218.193","2023-01-14 14:27",0.77
"6633303","102.200.218.193","2023-01-14 13:48",0.92
"6633304","102.200.218.193","2023-01-14 13:09",0.81
"6633305","102.200.218.193","2023-01-14 12:30",1.09
"6633306","102.200.218.193","2023-01-14 11:50",0.98
"6633307","102.200.218.193","2023-01-20 03:53",0.78
"6633308","102.200.218.193","2023-01-20 03:14",1.28
"6633309","102.200.218.193","2023-01-20 02:34",0.99
"6633310","102.200.218.193","2023-01-20 01:55",0.86
"6633311","102.200.218.193","2023-01-18 03:37",30.63
"6633312","102.200.218.193","2023-01-18 02:57",7.43
"6633313","102.200.218.193","2023-01-18 02:17",0.73
"6633314","102.200.218.193","2023-01-18 01:38",0.85
"6633315","102.200.218.193","2023-01-16 09:03",0.75
"6633316","102.200.218.193","2023-01-16 08:24",1.69
"6633317","102.200.218.193","2023-01-16 07:44",7.07
"6633318","102.200.218.193","2023-01-16 07:04",1.03
"6633319","102.200.218.193","2023-01-14 11:38",0.93
"6633320","102.200.218.193","2023-01-14 10:59",0.83
"6633321","102.200.218.193","2023-01-14 10:20",1
"6633322","102.200.218.193","2023-01-14 09:41",0.8
"6633323","102.200.218.193","2023-01-14 09:02",0.96
"6633324","102.200.218.193","2023-01-19 22:35",7.02
"6633325","102.200.218.193","2023-01-19 21:55",7.13
"6633326","102.200.218.193","2023-01-19 21:15",0.86
"6633327","102.200.218.193","2023-01-19 20:36",0.9
"6633328","102.200.218.193","2023-01-19 19:57",6.93
"6633329","102.200.218.193","2023-01-18 01:04",1.05
"6633330","102.200.218.193","2023-01-18 00:24",1
"6633331","102.200.218.193","2023-01-17 23:45",0.79
"6633332","102.200.218.193","2023-01-17 23:06",0.9
"6633333","102.200.218.193","2023-01-17 22:27",0.73
"6633334","102.200.218.193","2023-01-16 06:21",0.74
"6633335","102.200.218.193","2023-01-16 05:42",7.09
"6633336","102.200.218.193","2023-01-16 05:02",0.93
"6633337","102.200.218.193","2023-01-16 04:23",0.76
"6633338","102.200.218.193","2023-01-16 03:44",1.07
"6633339","102.200.218.193","2023-01-14 08:35",1
"6633340","102.200.218.193","2023-01-14 07:56",0.96
"6633341","102.200.218.193","2023-01-14 07:17",0.82
"6633342","102.200.218.193","2023-01-14 06:38",1.45
"6633343","102.200.218.193","2023-01-19 19:41",7.29
"6633344","102.200.218.193","2023-01-19 19:01",0.78
"6633345","102.200.218.193","2023-01-19 18:22",0.94
"6633346","102.200.218.193","2023-01-19 17:43",0.76
"6633347","102.200.218.193","2023-01-19 17:04",1.23
"6633348","102.200.218.193","2023-01-17 22:05",0.79
"6633349","102.200.218.193","2023-01-17 21:26",0.95
"6633350","102.200.218.193","2023-01-17 20:47",0.84
"6633351","102.200.218.193","2023-01-17 20:08",1.04
"6633352","102.200.218.193","2023-01-17 19:27",0.74
"6633353","102.200.218.193","2023-01-16 03:38",0.89
"6633354","102.200.218.193","2023-01-16 02:59",0.83
"6633355","102.200.218.193","2023-01-16 02:20",1.04
"6633356","102.200.218.193","2023-01-16 01:40",1.02
"6633357","102.200.218.193","2023-01-12 22:50",1.01
"6633358","102.200.218.193","2023-01-12 22:49",0.81
"6633359","102.200.218.193","2023-01-12 22:48",0.91
"6633360","102.200.218.193","2023-01-12 22:47",4.84
"6633361","102.200.218.193","2023-01-12 22:46",6.78
"6633362","102.200.218.193","2023-01-12 22:45",2.82
"6633363","102.200.218.193","2023-01-12 22:44",3.1
"6633364","102.200.218.193","2023-01-12 22:43",10.56
"6633365","102.200.218.193","2023-01-12 22:42",10.58
"6633366","102.200.218.193","2023-01-12 22:41",0.71
"6633367","102.200.218.193","2023-01-12 22:40",0.95
"6633368","102.200.218.193","2023-01-12 22:38",0.87
"6633369","102.200.218.193","2023-01-12 22:37",1.35
"6633370","102.200.218.193","2023-01-12 22:36",6.82
"6633371","102.200.218.193","2023-01-12 22:35",6.93
"6633372","102.200.218.193","2023-01-12 22:34",7.13
"6633373","102.200.218.193","2023-01-12 22:33",6.89
"6633374","102.200.218.193","2023-01-12 22:32",7.04
"6633375","102.200.218.193","2023-01-12 22:31",6.87
"6633376","102.200.218.193","2023-01-12 22:30",7.16
"6633377","102.200.218.193","2023-01-12 22:29",7.76
"6633378","102.200.218.193","2023-01-12 22:28",9.97
"6633379","102.200.218.193","2023-01-12 22:27",7.22
"6633380","102.200.218.193","2023-01-12 22:26",9.07
"6633381","102.200.218.193","2023-01-12 22:25",9.42
"6633382","102.200.218.193","2023-01-12 22:24",1.29
"6633383","102.200.218.193","2023-01-12 22:23",0.69
"6633384","102.200.218.193","2023-01-12 22:21",0.94
"6633385","102.200.218.193","2023-01-12 22:20",1.04
"6633386","102.200.218.193","2023-01-12 22:19",0.98
"6633387","102.200.218.193","2023-01-12 22:18",0.94
"6633388","102.200.218.193","2023-01-12 22:17",0.83
"6633389","102.200.218.193","2023-01-12 22:16",0.91
"6633390","102.200.218.193","2023-01-12 22:15",0.8
"6633391","102.200.218.193","2023-01-12 22:14",0.87
"6633392","102.200.218.193","2023-01-12 22:13",0.76
"6633393","102.200.218.193","2023-01-12 22:12",1.39
"6633394","102.200.218.193","2023-01-12 22:11",12.98
"6633395","102.200.218.193","2023-01-12 22:10",1.03
"6633396","102.200.218.193","2023-01-12 22:09",0.81
"6633397","102.200.218.193","2023-01-12 22:08",0.97
"6633398","102.200.218.193","2023-01-12 22:07",0.77
"6633399","102.200.218.193","2023-01-12 22:06",1.16
"6633400","102.200.218.193","2023-01-12 22:05",0.77
"6633401","102.200.218.193","2023-01-12 22:04",1.03
"6633402","102.200.218.193","2023-01-12 22:03",0.79
"6633403","102.200.218.193","2023-01-12 22:02",1.13
"6633404","102.200.218.193","2023-01-12 22:01",0.83
"6633405","102.200.218.193","2023-01-12 21:59",0.8
"6633406","102.200.218.193","2023-01-12 21:58",7.15
"6633407","102.200.218.193","2023-01-12 21:57",6.9
"6633408","102.200.218.193","2023-01-12 21:56",7.04
"6633409","102.200.218.193","2023-01-12 21:55",7.01
"6633410","102.200.218.193","2023-01-12 21:54",7.12
"6633411","102.200.218.193","2023-01-12 21:53",6.95
"6633412","102.200.218.193","2023-01-12 21:52",7.04
"6633413","102.200.218.193","2023-01-12 21:51",7.12
"6633414","102.200.218.193","2023-01-12 21:50",7.36
"6633415","102.200.218.193","2023-01-12 21:49",6.92
"6633416","102.200.218.193","2023-01-12 21:48",7.08
"6633417","102.200.218.193","2023-01-12 21:47",6.93
"6633418","102.200.218.193","2023-01-12 21:46",7.01
"6633419","102.200.218.193","2023-01-12 21:44",7.04
"6633420","102.200.218.193","2023-01-12 21:43",6.82
"6633421","102.200.218.193","2023-01-12 21:42",7.11
"6633422","102.200.218.193","2023-01-12 21:41",7.31
"6633423","102.200.218.193","2023-01-12 21:40",7.47
"6633424","102.200.218.193","2023-01-12 21:39",7.26
"6633425","102.200.218.193","2023-01-12 21:38",7.32
"6633426","102.200.218.193","2023-01-12 21:37",7.21
"6633427","102.200.218.193","2023-01-12 21:36",7.36
"6633428","102.200.218.193","2023-01-12 21:35",7.22
"6633429","102.200.218.193","2023-01-12 21:34",7.51
"6633430","102.200.218.193","2023-01-12 21:33",7.19
"6633431","102.200.218.193","2023-01-12 21:32",7.33
"6633432","102.200.218.193","2023-01-12 21:31",7
"6633433","102.200.218.193","2023-01-12 21:30",7.17
"6633434","102.200.218.193","2023-01-12 21:29",6.86
"6633435","102.200.218.193","2023-01-12 21:28",6.87
"6633436","102.200.218.193","2023-01-12 21:27",6.88
"6633437","102.200.218.193","2023-01-12 21:26",7.08
"6633438","102.200.218.193","2023-01-12 21:25",7.7
"6633439","102.200.218.193","2023-01-12 21:24",7.87
"6633440","102.200.218.193","2023-01-12 21:23",7.99
"6633441","102.200.218.193","2023-01-12 21:22",8.27
"6633442","102.200.218.193","2023-01-12 21:21",8.32
"6633443","102.200.218.193","2023-01-12 21:19",7.46
"6633444","102.200.218.193","2023-01-12 21:18",7.37
"6633445","102.200.218.193","2023-01-12 21:17",7.59
"6633446","102.200.218.193","2023-01-12 21:16",7.88
"6633447","102.200.218.193","2023-01-12 21:15",8.81
"6633448","102.200.218.193","2023-01-12 21:14",9.09
"6633449","102.200.218.193","2023-01-12 21:13",8.93
"6633450","102.200.218.193","2023-01-12 21:12",9.33
"6633451","102.200.218.193","2023-01-12 21:11",7.19
"6633452","102.200.218.193","2023-01-12 21:10",11.63
"6633453","102.200.218.193","2023-01-12 21:09",11.78
"6633454","102.200.218.193","2023-01-12 21:08",6.95
"6633455","102.200.218.193","2023-01-12 21:06",7.13
"6633456","102.200.218.193","2023-01-12 21:05",7.05
"6633457","102.200.218.193","2023-01-12 21:04",10.85
"6633458","102.200.218.193","2023-01-12 21:03",19.07
"6633459","102.200.218.193","2023-01-12 21:02",9.77
"6633460","102.200.218.193","2023-01-12 21:01",10.07
"6633461","102.200.218.193","2023-01-12 21:00",10.49
"6633462","102.200.218.193","2023-01-12 20:59",10.81
"6633463","102.200.218.193","2023-01-12 20:58",9.52
"6633464","102.200.218.193","2023-01-12 20:57",0.78
"6633465","102.200.218.193","2023-01-12 20:56",1.04
"6633466","102.200.218.193","2023-01-12 20:55",0.87
"6633467","102.200.218.193","2023-01-12 20:54",1.1
"6633468","102.200.218.193","2023-01-12 20:53",0.94
"6633469","102.200.218.193","2023-01-12 20:52",1.09
"6633470","102.200.218.193","2023-01-12 20:51",5.73
"6633471","102.200.218.193","2023-01-12 20:50",9.06
"6633472","102.200.218.193","2023-01-12 20:49",8.22
"6633473","102.200.218.193","2023-01-12 20:48",9.6
"6633474","102.200.218.193","2023-01-12 20:47",11.12
"6633475","102.200.218.193","2023-01-12 20:46",7.66
"6633476","102.200.218.193","2023-01-12 20:45",7.63
"6633477","102.200.218.193","2023-01-12 20:44",7.71
"6633478","102.200.218.193","2023-01-12 20:43",7.76
"6633479","102.200.218.193","2023-01-12 20:42",7.9
"6633480","102.200.218.193","2023-01-12 20:41",12.42
"6633481","102.200.218.193","2023-01-12 20:39",13.59
"6633482","102.200.218.193","2023-01-12 20:38",18.32
"6633483","102.200.218.193","2023-01-12 20:37",16.31
"6633484","102.200.218.193","2023-01-12 20:36",17.53
"6633485","102.200.218.193","2023-01-12 20:35",25
"6633486","102.200.218.193","2023-01-12 20:34",15.91
"6633487","102.200.218.193","2023-01-12 20:33",7.73
"6633488","102.200.218.193","2023-01-12 20:32",7.41
"6633489","102.200.218.193","2023-01-12 20:31",12.79
"6633490","102.200.218.193","2023-01-12 20:30",13.98
"6633491","102.200.218.193","2023-01-12 20:28",10.36
